athlete,athleteLabel,sportLabel,award,awardLabel,medalTypeLabel,year,countryLabel
http://www.wikidata.org/entity/Q5365333,Элли Коул,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2014,Австралия
http://www.wikidata.org/entity/Q20644831,Маррит Стенберген,плавание,http://www.wikidata.org/entity/Q22987695,Талант года в Нидерландах,,2015,Королевство Нидерландов
http://www.wikidata.org/entity/Q117867,Мисси Франклин,плавание,http://www.wikidata.org/entity/Q89511002,Honda Sports Award for Swimming & Diving,,2015,США
http://www.wikidata.org/entity/Q117867,Мисси Франклин,плавание,http://www.wikidata.org/entity/Q4896644,Best Female College Athlete ESPY Award,,2015,США
http://www.wikidata.org/entity/Q235315,Сара Шёстрём,плавание,http://www.wikidata.org/entity/Q2297250,Svenska Dagbladet Gold Medal,,2015,Швеция
http://www.wikidata.org/entity/Q235315,Сара Шёстрём,плавание,http://www.wikidata.org/entity/Q663431,Jerring Award,,2015,Швеция
http://www.wikidata.org/entity/Q235315,Сара Шёстрём,плавание,http://www.wikidata.org/entity/Q3359291,Victoria Award,,2015,Швеция
http://www.wikidata.org/entity/Q137575,Флоран Манаду,плавание,http://www.wikidata.org/entity/Q99526970,Чемпион Франции по версии L'Équipe,,2015,Франция
http://www.wikidata.org/entity/Q24033574,Arjola Trimi,плавание,http://www.wikidata.org/entity/Q14539726,офицер ордена «За заслуги перед Итальянской Республикой»,,2016,Италия
http://www.wikidata.org/entity/Q17580287,Clément Mignon,плавание,http://www.wikidata.org/entity/Q13422138,кавалер ордена «За заслуги» (Франция),,2016,Франция
http://www.wikidata.org/entity/Q3741829,Federico Morlacchi,плавание,http://www.wikidata.org/entity/Q14539729,командор ордена «За заслуги перед Итальянской Республикой»,,2016,Италия
http://www.wikidata.org/entity/Q3749626,Francesco Bettella,плавание,http://www.wikidata.org/entity/Q14539726,офицер ордена «За заслуги перед Итальянской Республикой»,,2016,Италия
http://www.wikidata.org/entity/Q24035645,Francesco Bocciardo,плавание,http://www.wikidata.org/entity/Q14539729,командор ордена «За заслуги перед Итальянской Республикой»,,2016,Италия
http://www.wikidata.org/entity/Q24239800,Giulia Ghiretti,плавание,http://www.wikidata.org/entity/Q14539726,офицер ордена «За заслуги перед Итальянской Республикой»,,2016,Италия
http://www.wikidata.org/entity/Q2039983,Sarah Louise Rung,плавание,http://www.wikidata.org/entity/Q11997397,Government Paralympic honorary award,,2016,Норвегия
http://www.wikidata.org/entity/Q26232789,Shane Tusup,плавание,http://www.wikidata.org/entity/Q1500883,Hungarian Sports Coach of the Year,,2016,Венгрия
http://www.wikidata.org/entity/Q26232789,Shane Tusup,плавание,http://www.wikidata.org/entity/Q458890,рыцарский крест ордена Заслуг Венгерской Республики,,2016,Венгрия
http://www.wikidata.org/entity/Q26232789,Shane Tusup,плавание,http://www.wikidata.org/entity/Q1500883,Hungarian Sports Coach of the Year,,2016,США
http://www.wikidata.org/entity/Q26232789,Shane Tusup,плавание,http://www.wikidata.org/entity/Q458890,рыцарский крест ордена Заслуг Венгерской Республики,,2016,США
http://www.wikidata.org/entity/Q24033576,Vincenzo Boni,плавание,http://www.wikidata.org/entity/Q14539720,кавалер ордена «За заслуги перед Итальянской Республикой»,,2016,Италия
http://www.wikidata.org/entity/Q1920348,William Meynard,плавание,http://www.wikidata.org/entity/Q13422138,кавалер ордена «За заслуги» (Франция),,2016,Франция
http://www.wikidata.org/entity/Q4090550,"Бокий, Игорь Александрович",плавание,http://www.wikidata.org/entity/Q42307908,орден Отечества III степени,,2016,Беларусь
http://www.wikidata.org/entity/Q3928569,Бруни Ракеле,плавание,http://www.wikidata.org/entity/Q14539726,офицер ордена «За заслуги перед Итальянской Республикой»,,2016,Италия
http://www.wikidata.org/entity/Q93993,Габриэле Детти,плавание,http://www.wikidata.org/entity/Q14539720,кавалер ордена «За заслуги перед Итальянской Республикой»,,2016,Италия
http://www.wikidata.org/entity/Q2107156,Грегорио Пальтриньери,плавание,http://www.wikidata.org/entity/Q14539729,командор ордена «За заслуги перед Итальянской Республикой»,,2016,Италия
http://www.wikidata.org/entity/Q5221436,Даниил Владимирович Чуфаров,плавание,http://www.wikidata.org/entity/Q29032353,орден «За мужество» I степени,,2016,Украина
http://www.wikidata.org/entity/Q22097296,Келси Далия,плавание,http://www.wikidata.org/entity/Q89511002,Honda Sports Award for Swimming & Diving,,2016,США
http://www.wikidata.org/entity/Q2717727,Косукэ Хагино,плавание,http://www.wikidata.org/entity/Q11605748,медаль Почёта с пурпурной лентой,,2016,Япония
http://www.wikidata.org/entity/Q23926196,Марк-Антуан Оливье,плавание,http://www.wikidata.org/entity/Q13422138,кавалер ордена «За заслуги» (Франция),,2016,Франция
http://www.wikidata.org/entity/Q115794,Мехди Метелла,плавание,http://www.wikidata.org/entity/Q13422138,кавалер ордена «За заслуги» (Франция),,2016,Франция
http://www.wikidata.org/entity/Q1754792,Пернилле Блуме,плавание,http://www.wikidata.org/entity/Q2312659,Спортсмен года в Дании,,2016,Датское королевство
http://www.wikidata.org/entity/Q11647857,Риэ Канэто,плавание,http://www.wikidata.org/entity/Q11605748,медаль Почёта с пурпурной лентой,,2016,Япония
http://www.wikidata.org/entity/Q20986447,"Рылов, Евгений Михайлович",плавание,http://www.wikidata.org/entity/Q19030089,медаль ордена «За заслуги перед Отечеством» II степени,,2016,Россия
http://www.wikidata.org/entity/Q20986447,"Рылов, Евгений Михайлович",плавание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,2016,Россия
http://www.wikidata.org/entity/Q16052872,Ширин Герами,плавание,http://www.wikidata.org/entity/Q16153104,100 женщин,,2016,Иран
http://www.wikidata.org/entity/Q5125164,Claire Cashmore,плавание,http://www.wikidata.org/entity/Q12201526,член ордена Британской империи,,2017,Великобритания
http://www.wikidata.org/entity/Q26507731,Márton Barta,плавание,http://www.wikidata.org/entity/Q63992493,Q63992493,,2017,Венгрия
http://www.wikidata.org/entity/Q26232789,Shane Tusup,плавание,http://www.wikidata.org/entity/Q1500883,Hungarian Sports Coach of the Year,,2017,Венгрия
http://www.wikidata.org/entity/Q26232789,Shane Tusup,плавание,http://www.wikidata.org/entity/Q1500883,Hungarian Sports Coach of the Year,,2017,США
http://www.wikidata.org/entity/Q8053798,Yip Pin Xiu,плавание,http://www.wikidata.org/entity/Q115088788,Gen.T (Singapore),,2017,Сингапур
http://www.wikidata.org/entity/Q4090550,"Бокий, Игорь Александрович",плавание,http://www.wikidata.org/entity/Q64623697,За развитие физической культуры и спорта в Республике Беларусь,,2017,Беларусь
http://www.wikidata.org/entity/Q510525,Бронте Кэмпбелл,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2017,Австралия
http://www.wikidata.org/entity/Q21005306,Кайл Чалмерс,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2017,Австралия
http://www.wikidata.org/entity/Q667655,Катинка Хоссу,плавание,http://www.wikidata.org/entity/Q56479277,почётный гражданин Будапешта,,2017,Венгрия
http://www.wikidata.org/entity/Q137374,Кэти Ледеки,плавание,http://www.wikidata.org/entity/Q6781530,Зал славы женщин Мэриленда,,2017,США
http://www.wikidata.org/entity/Q137374,Кэти Ледеки,плавание,http://www.wikidata.org/entity/Q1061233,Чемпион чемпионов L'Équipe,,2017,США
http://www.wikidata.org/entity/Q137374,Кэти Ледеки,плавание,http://www.wikidata.org/entity/Q89511002,Honda Sports Award for Swimming & Diving,,2017,США
http://www.wikidata.org/entity/Q137374,Кэти Ледеки,плавание,http://www.wikidata.org/entity/Q743122,Спортсмен года «Ассошиэйтед Пресс»,,2017,США
http://www.wikidata.org/entity/Q17580011,Мак Хортон,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2017,Австралия
http://www.wikidata.org/entity/Q463457,Раноми Кромовидьойо,плавание,http://www.wikidata.org/entity/Q110889980,почетный гражданин Северного Брабанта,,2017,Королевство Нидерландов
http://www.wikidata.org/entity/Q20754732,Уилсон Мэдисон,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2017,Австралия
http://www.wikidata.org/entity/Q14638241,Эмма Маккеон,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2017,Австралия
http://www.wikidata.org/entity/Q114380225,Andoni Polo Roca,плавание,http://www.wikidata.org/entity/Q59781781,Премия лучшему выпускнику университета,,2018,Испания
http://www.wikidata.org/entity/Q58919226,Haven Shepherd,плавание,http://www.wikidata.org/entity/Q16153104,100 женщин,,2018,Вьетнам
http://www.wikidata.org/entity/Q26904336,Katarina Roxon,плавание,http://www.wikidata.org/entity/Q512464,орден Ньюфаундленда и Лабрадора,,2018,Канада
http://www.wikidata.org/entity/Q26263150,Naomi Ruele,плавание,http://www.wikidata.org/entity/Q54889438,100 женщин по версии журнала «OkayAfrica»,,2018,Ботсвана
http://www.wikidata.org/entity/Q33259050,"Колесников, Климент Андреевич",плавание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,2018,Россия
http://www.wikidata.org/entity/Q6660196,Лиз Джонсон,плавание,http://www.wikidata.org/entity/Q16153104,100 женщин,,2018,Великобритания
http://www.wikidata.org/entity/Q26260727,Маргерита Пандзьери,плавание,http://www.wikidata.org/entity/Q124956423,silver medal for athletic prowess,,2018,Италия
http://www.wikidata.org/entity/Q14342739,Симоне Мануэль,плавание,http://www.wikidata.org/entity/Q89511002,Honda Sports Award for Swimming & Diving,,2018,США
http://www.wikidata.org/entity/Q18165115,Шивон Хоги,плавание,http://www.wikidata.org/entity/Q115088784,Gen.T,,2018,Ирландия
http://www.wikidata.org/entity/Q18165115,Шивон Хоги,плавание,http://www.wikidata.org/entity/Q115088784,Gen.T,,2018,Китай
http://www.wikidata.org/entity/Q33982288,Michael Gunning,плавание,http://www.wikidata.org/entity/Q65064722,Attitude Pride Award,,2019,Великобритания
http://www.wikidata.org/entity/Q33982288,Michael Gunning,плавание,http://www.wikidata.org/entity/Q65064722,Attitude Pride Award,,2019,Ямайка
http://www.wikidata.org/entity/Q65807759,Tobias Bjerg,плавание,http://www.wikidata.org/entity/Q123493343,Bestsellers Olympiske Håb,,2019,Датское королевство
http://www.wikidata.org/entity/Q64852933,Александр Канторов,плавание,http://www.wikidata.org/entity/Q1209101,Золотой камертон,,2019,Франция
http://www.wikidata.org/entity/Q831205,Бетани Ферт,плавание,http://www.wikidata.org/entity/Q16153104,100 женщин,,2019,Великобритания
http://www.wikidata.org/entity/Q830697,Елизавета Бельгийская,плавание,http://www.wikidata.org/entity/Q14900501,Большая лента ордена Леопольда I,,2019,Бельгия
http://www.wikidata.org/entity/Q25028591,Лилли Кинг,плавание,http://www.wikidata.org/entity/Q89511002,Honda Sports Award for Swimming & Diving,,2019,США
http://www.wikidata.org/entity/Q1091290,Лорен Бойль,плавание,http://www.wikidata.org/entity/Q23050104,член ордена Заслуг,,2019,Новая Зеландия
http://www.wikidata.org/entity/Q4923064,Сирикития Йенсен,плавание,http://www.wikidata.org/entity/Q13015655,гранд-командор ордена Чула Чом Клао,,2019,США
http://www.wikidata.org/entity/Q4923064,Сирикития Йенсен,плавание,http://www.wikidata.org/entity/Q13015655,гранд-командор ордена Чула Чом Клао,,2019,Таиланд
http://www.wikidata.org/entity/Q5435278,Фарида Осман,плавание,http://www.wikidata.org/entity/Q16153104,100 женщин,,2019,США
http://www.wikidata.org/entity/Q64852933,Александр Канторов,плавание,http://www.wikidata.org/entity/Q1662023,Виктуар де ля мюзик,,2020,Франция
http://www.wikidata.org/entity/Q67770315,Валерия Шабалина,плавание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,2020,Россия
http://www.wikidata.org/entity/Q7608227,Оу Кайчунь,плавание,http://www.wikidata.org/entity/Q115088784,Gen.T,,2020,Гонконг
http://www.wikidata.org/entity/Q26923724,Chantalle Zijderveld,плавание,http://www.wikidata.org/entity/Q5442991,рыцарь ордена Оранских-Нассау,,2021,Королевство Нидерландов
http://www.wikidata.org/entity/Q108305091,Mykhailo Serbin,плавание,http://www.wikidata.org/entity/Q29017281,орден «За заслуги» III степени,,2021,Украина
http://www.wikidata.org/entity/Q108282748,Rogier Dorsman,плавание,http://www.wikidata.org/entity/Q5442991,рыцарь ордена Оранских-Нассау,,2021,Королевство Нидерландов
http://www.wikidata.org/entity/Q33320188,Tilka Paljk,плавание,http://www.wikidata.org/entity/Q28453732,Forbes 30 Under 30,,2021,Замбия
http://www.wikidata.org/entity/Q8053798,Yip Pin Xiu,плавание,http://www.wikidata.org/entity/Q115088775,Asia's Most Influential Singapore,,2021,Сингапур
http://www.wikidata.org/entity/Q4090550,"Бокий, Игорь Александрович",плавание,http://www.wikidata.org/entity/Q108213320,Белорусский спортивный Олимп,,2021,Беларусь
http://www.wikidata.org/entity/Q4090550,"Бокий, Игорь Александрович",плавание,http://www.wikidata.org/entity/Q76328324,Q76328324,,2021,Беларусь
http://www.wikidata.org/entity/Q6286898,Джозеф Скулинг,плавание,http://www.wikidata.org/entity/Q115088775,Asia's Most Influential Singapore,,2021,Сингапур
http://www.wikidata.org/entity/Q33259050,"Колесников, Климент Андреевич",плавание,http://www.wikidata.org/entity/Q19030539,медаль ордена «За заслуги перед Отечеством» I степени,,2021,Россия
http://www.wikidata.org/entity/Q7608227,Оу Кайчунь,плавание,http://www.wikidata.org/entity/Q115088770,Самые влиятельные люди Гонконга,,2021,Гонконг
http://www.wikidata.org/entity/Q20986447,"Рылов, Евгений Михайлович",плавание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,2021,Россия
http://www.wikidata.org/entity/Q2891436,Софи Паско,плавание,http://www.wikidata.org/entity/Q23049782,дама-компаньон ордена Заслуг,,2021,Новая Зеландия
http://www.wikidata.org/entity/Q18165115,Шивон Хоги,плавание,http://www.wikidata.org/entity/Q115088770,Самые влиятельные люди Гонконга,,2021,Ирландия
http://www.wikidata.org/entity/Q18165115,Шивон Хоги,плавание,http://www.wikidata.org/entity/Q115088770,Самые влиятельные люди Гонконга,,2021,Китай
http://www.wikidata.org/entity/Q106540402,Энели Ефимова,плавание,http://www.wikidata.org/entity/Q12358130,Estonian Young Sports Personality of the Year,,2021,Эстония
http://www.wikidata.org/entity/Q114380225,Andoni Polo Roca,плавание,http://www.wikidata.org/entity/Q108837831,"""Antonio Hernández-Gil"" Young Lawyers Award",,2022,Испания
http://www.wikidata.org/entity/Q17418759,Calum Jarvis,плавание,http://www.wikidata.org/entity/Q12201526,член ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q5648951,Hannah Russell,плавание,http://www.wikidata.org/entity/Q10762848,офицер ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q18208511,Lauren Steadman,плавание,http://www.wikidata.org/entity/Q12201526,член ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q66007243,Lena Grabowski,плавание,http://www.wikidata.org/entity/Q2312686,Q2312686,,2022,Австрия
http://www.wikidata.org/entity/Q56222475,Maisie Summers-Newton,плавание,http://www.wikidata.org/entity/Q12201526,член ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q4974360,Maja Reichard,плавание,http://www.wikidata.org/entity/Q116767014,Q116767014,,2022,Швеция
http://www.wikidata.org/entity/Q108267814,Reece Dunn,плавание,http://www.wikidata.org/entity/Q12201526,член ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q117451067,Riley Gaines,плавание,http://www.wikidata.org/entity/Q4724179,Algernon Sydney Sullivan Award,,2022,США
http://www.wikidata.org/entity/Q8053798,Yip Pin Xiu,плавание,http://www.wikidata.org/entity/Q115088775,Asia's Most Influential Singapore,,2022,Сингапур
http://www.wikidata.org/entity/Q17465546,Адам Пити,плавание,http://www.wikidata.org/entity/Q10762848,офицер ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q51674608,Анна Хопкин,плавание,http://www.wikidata.org/entity/Q12201526,член ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q831205,Бетани Ферт,плавание,http://www.wikidata.org/entity/Q10762848,офицер ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q843822,Богларка Капаш,плавание,http://www.wikidata.org/entity/Q66829133,почётный гражданин IV района Будапешта,,2022,Венгрия
http://www.wikidata.org/entity/Q4090550,"Бокий, Игорь Александрович",плавание,http://www.wikidata.org/entity/Q32181,заслуженный мастер спорта Республики Беларусь,,2022,Беларусь
http://www.wikidata.org/entity/Q20713072,Данкан Скотт,плавание,http://www.wikidata.org/entity/Q12201526,член ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q18216859,Джеймс Гай,плавание,http://www.wikidata.org/entity/Q12201526,член ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q108326378,Егор Петрович Щелканов,плавание,http://www.wikidata.org/entity/Q14798317,медаль «За трудовые заслуги»,,2022,Беларусь
http://www.wikidata.org/entity/Q137374,Кэти Ледеки,плавание,http://www.wikidata.org/entity/Q743122,Спортсмен года «Ассошиэйтед Пресс»,,2022,США
http://www.wikidata.org/entity/Q107634149,Молли О’Каллаган,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2022,Австралия
http://www.wikidata.org/entity/Q107104583,Мэттью Ричардс,плавание,http://www.wikidata.org/entity/Q12201526,член ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q33624427,Фрея Андерсон,плавание,http://www.wikidata.org/entity/Q12201526,член ордена Британской империи,,2022,Великобритания
http://www.wikidata.org/entity/Q18165115,Шивон Хоги,плавание,http://www.wikidata.org/entity/Q115088770,Самые влиятельные люди Гонконга,,2022,Ирландия
http://www.wikidata.org/entity/Q18165115,Шивон Хоги,плавание,http://www.wikidata.org/entity/Q115088770,Самые влиятельные люди Гонконга,,2022,Китай
http://www.wikidata.org/entity/Q14638241,Эмма Маккеон,плавание,http://www.wikidata.org/entity/Q9678710,член ордена Австралии,,2022,Австралия
http://www.wikidata.org/entity/Q106540402,Энели Ефимова,плавание,http://www.wikidata.org/entity/Q16410965,Sports Award of the Republic of Estonia,,2022,Эстония
http://www.wikidata.org/entity/Q124034395,Henry Hein,плавание,http://www.wikidata.org/entity/Q12358132,тренер года в Эстонии,,2023,Эстония
http://www.wikidata.org/entity/Q120378939,Valerie Tarazi,плавание,http://www.wikidata.org/entity/Q847956,серебряная медаль,,2023,США
http://www.wikidata.org/entity/Q120378939,Valerie Tarazi,плавание,http://www.wikidata.org/entity/Q406039,золотая медаль,,2023,США
http://www.wikidata.org/entity/Q120378939,Valerie Tarazi,плавание,http://www.wikidata.org/entity/Q847956,серебряная медаль,,2023,Государство Палестина
http://www.wikidata.org/entity/Q120378939,Valerie Tarazi,плавание,http://www.wikidata.org/entity/Q406039,золотая медаль,,2023,Государство Палестина
http://www.wikidata.org/entity/Q107644800,Yazan Al-Bawwab,плавание,http://www.wikidata.org/entity/Q406039,золотая медаль,,2023,Италия
http://www.wikidata.org/entity/Q107644800,Yazan Al-Bawwab,плавание,http://www.wikidata.org/entity/Q406039,золотая медаль,,2023,Государство Палестина
http://www.wikidata.org/entity/Q63246909,Леон Маршан,плавание,http://www.wikidata.org/entity/Q99526970,Чемпион Франции по версии L'Équipe,,2023,Франция
http://www.wikidata.org/entity/Q113187881,Николетт Падар,плавание,http://www.wikidata.org/entity/Q786266,Q786266,,2023,Венгрия
http://www.wikidata.org/entity/Q18165115,Шивон Хоги,плавание,http://www.wikidata.org/entity/Q115088770,Самые влиятельные люди Гонконга,,2023,Ирландия
http://www.wikidata.org/entity/Q18165115,Шивон Хоги,плавание,http://www.wikidata.org/entity/Q115088770,Самые влиятельные люди Гонконга,,2023,Китай
http://www.wikidata.org/entity/Q106540402,Энели Ефимова,плавание,http://www.wikidata.org/entity/Q1130101,спортсмен года в Эстонии,,2023,Эстония
http://www.wikidata.org/entity/Q106540402,Энели Ефимова,плавание,http://www.wikidata.org/entity/Q12358130,Estonian Young Sports Personality of the Year,,2023,Эстония
http://www.wikidata.org/entity/Q28114387,Q28114387,плавание,http://www.wikidata.org/entity/Q15623467,Благодарность Президента Республики Беларусь,,2024,Беларусь
http://www.wikidata.org/entity/Q130073135,Alexander Hillhouse,плавание,http://www.wikidata.org/entity/Q81063002,Kulturministerens Parasportspris,,2024,Датское королевство
http://www.wikidata.org/entity/Q124034395,Henry Hein,плавание,http://www.wikidata.org/entity/Q12358132,тренер года в Эстонии,,2024,Эстония
http://www.wikidata.org/entity/Q117835990,Lucas Henveaux,плавание,http://www.wikidata.org/entity/Q61753716,почётный гражданин Льежа,,2024,Бельгия
http://www.wikidata.org/entity/Q108305091,Mykhailo Serbin,плавание,http://www.wikidata.org/entity/Q29017356,орден «За заслуги» II степени,,2024,Украина
http://www.wikidata.org/entity/Q127947029,Olivia Wunsch,плавание,http://www.wikidata.org/entity/Q15271575,Sport Australia Hall of Fame,,2024,Австралия
http://www.wikidata.org/entity/Q19577601,Sajan Prakash,плавание,http://www.wikidata.org/entity/Q671622,премия «Арджуна»,,2024,Индия
http://www.wikidata.org/entity/Q64852933,Александр Канторов,плавание,http://www.wikidata.org/entity/Q5562519,Gilmore Artist Award,,2024,Франция
http://www.wikidata.org/entity/Q64852933,Александр Канторов,плавание,http://www.wikidata.org/entity/Q1662023,Виктуар де ля мюзик,,2024,Франция
http://www.wikidata.org/entity/Q4090550,"Бокий, Игорь Александрович",плавание,http://www.wikidata.org/entity/Q69699352,орден Отечества II степени,,2024,Беларусь
http://www.wikidata.org/entity/Q109719090,Гретчен Уолш,плавание,http://www.wikidata.org/entity/Q4650547,ACC Athlete of the Year,,2024,США
http://www.wikidata.org/entity/Q5221436,Даниил Владимирович Чуфаров,плавание,http://www.wikidata.org/entity/Q29017281,орден «За заслуги» III степени,,2024,Украина
http://www.wikidata.org/entity/Q108326378,Егор Петрович Щелканов,плавание,http://www.wikidata.org/entity/Q32181,заслуженный мастер спорта Республики Беларусь,,2024,Беларусь
http://www.wikidata.org/entity/Q137374,Кэти Ледеки,плавание,http://www.wikidata.org/entity/Q17144,Президентская медаль Свободы,,2024,США
http://www.wikidata.org/entity/Q63246909,Леон Маршан,плавание,http://www.wikidata.org/entity/Q10855271,кавалер ордена Почётного легиона,,2024,Франция
http://www.wikidata.org/entity/Q55562572,Оливер Цайдлер,плавание,http://www.wikidata.org/entity/Q876882,Спортсмен года в Германии,,2024,Германия
http://www.wikidata.org/entity/Q18165115,Шивон Хоги,плавание,http://www.wikidata.org/entity/Q115088770,Самые влиятельные люди Гонконга,,2024,Ирландия
http://www.wikidata.org/entity/Q18165115,Шивон Хоги,плавание,http://www.wikidata.org/entity/Q115088770,Самые влиятельные люди Гонконга,,2024,Китай
http://www.wikidata.org/entity/Q5365333,Элли Коул,плавание,http://www.wikidata.org/entity/Q9678710,член ордена Австралии,,2024,Австралия
http://www.wikidata.org/entity/Q124034395,Henry Hein,плавание,http://www.wikidata.org/entity/Q12358132,тренер года в Эстонии,,2025,Эстония
http://www.wikidata.org/entity/Q128268867,Jamie Perkins,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2025,Австралия
http://www.wikidata.org/entity/Q107321228,Keira Stephens,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2025,Австралия
http://www.wikidata.org/entity/Q127947029,Olivia Wunsch,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2025,Австралия
http://www.wikidata.org/entity/Q108106487,Thomas Gallagher,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2025,
http://www.wikidata.org/entity/Q2054763,Камерон Макэвой,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2025,Австралия
http://www.wikidata.org/entity/Q109500259,Лани Паллистер,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2025,Австралия
http://www.wikidata.org/entity/Q63246909,Леон Маршан,плавание,http://www.wikidata.org/entity/Q604370,Time 100,,2025,Франция
http://www.wikidata.org/entity/Q1754792,Пернилле Блуме,плавание,http://www.wikidata.org/entity/Q2312433,Danish Sports Hall of Fame,,2025,Датское королевство
http://www.wikidata.org/entity/Q51629163,Татьяна Шёнмейкер,плавание,http://www.wikidata.org/entity/Q138642063,South African Sportswoman of the Year,,2025,ЮАР
http://www.wikidata.org/entity/Q33827665,Шейна Джек,плавание,http://www.wikidata.org/entity/Q9682417,медаль ордена Австралии,,2025,Австралия
http://www.wikidata.org/entity/Q28114422,"Шиманович, Илья Сергеевич",плавание,http://www.wikidata.org/entity/Q32181,заслуженный мастер спорта Республики Беларусь,,2025,Беларусь
http://www.wikidata.org/entity/Q355113,Аделина Дмитриевна Сотникова,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q50380404,Александр Романович Галлямов,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q61634890,Алексей Александрович Брюханов,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q131522458,Алина Горбачёва,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q26910816,Алина Ильназовна Загитова,фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q26910816,Алина Ильназовна Загитова,фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Россия
http://www.wikidata.org/entity/Q26910816,Алина Ильназовна Загитова,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q26910816,Алина Ильназовна Загитова,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q41686780,Алёна Сергеевна Косторная,фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Россия
http://www.wikidata.org/entity/Q41686780,Алёна Сергеевна Косторная,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q23593908,Анастасия Викторовна Мишина,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q111575648,Анастасия Мухортова,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q56753682,Андрей Михайлович Мозалёв,фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Россия
http://www.wikidata.org/entity/Q291835,Анна Каппеллини,фигурное катание,http://www.wikidata.org/entity/Q3682699,Золотая цепь спортивных заслуг,,,Италия
http://www.wikidata.org/entity/Q133868969,Анна Михайловна Щербакова,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q29932516,Анна Станиславовна Щербакова,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q115114306,Вероника Яметова,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q211185,Владимир Евгеньевич Морозов,фигурное катание,http://www.wikidata.org/entity/Q19030539,медаль ордена «За заслуги перед Отечеством» I степени,,,Россия
http://www.wikidata.org/entity/Q211185,Владимир Евгеньевич Морозов,фигурное катание,http://www.wikidata.org/entity/Q86003383,медаль ордена «За заслуги перед Республикой Татарстан»,,,Россия
http://www.wikidata.org/entity/Q211185,Владимир Евгеньевич Морозов,фигурное катание,http://www.wikidata.org/entity/Q19030089,медаль ордена «За заслуги перед Отечеством» II степени,,,Россия
